country_name,country_code,series_name,series_code,variable_name,education_level,gender,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Croatia,HRV,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,162849,152648,141148,134887,135253,126461,105351,95192,75955,84215,115670,138648,159861,178308,164344
Croatia,HRV,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,59254,58854,57610,61820,59726,46342,45633,42616,33938,33554,42424,52666,47423,51270,56180
Croatia,HRV,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,27485,29819,32412,30184,30163,23199,22330,21327,18103,14920,17590,23547,22093,22142,28386
Croatia,HRV,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,31918,29003,24842,31564,29215,23269,23388,21133,15799,18527,24753,28839,25418,29243,27445
Croatia,HRV,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,209260,219702,202660,182749,186029,183102,152330,129623,117009,124421,148482,167203,205302,220461,219932
Croatia,HRV,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,98736,109490,100388,90687,93381,90163,79600,64793,63687,67041,72117,71684,89184,91548,100431
Croatia,HRV,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,110737,110670,101486,91858,91972,92823,73219,64540,53244,57097,76226,94697,116858,128917,119149
Croatia,HRV,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,42101,28040,31291,25487,27945,22164,21384,23084,17897,23397,33849,34770,41237,47425,42773
Croatia,HRV,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,22406,15841,16506,14956,13911,11662,13421,13507,10955,14823,19678,19835,23990,27393,24992
Croatia,HRV,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,19705,12059,14538,10521,14066,10370,8112,9519,6988,8506,14343,14835,17425,19971,17749
Cyprus,CYP,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,422798,448314,463836,479718,493264,496201,512958,528715,538926,539913,547656,539560,523490,507793,514922
Cyprus,CYP,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,168298,184349,194485,202783,206020,205667,215013,224133,229931,232898,238114,235487,227452,220903,225012
Cyprus,CYP,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,255068,264443,269460,276735,287229,290631,297759,304514,309392,307093,309948,304176,295466,286654,289422
Cyprus,CYP,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,251988,288714,320511,324289,297931,345356,375998,389663,392338,407635,411290,438663,424027,407758,400609
Cyprus,CYP,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,111750,118905,138085,139109,125054,148080,162119,169220,170149,186784,198349,208406,193789,191523,195311
Cyprus,CYP,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,122943,169772,179730,184582,172338,194432,211111,218032,221215,218957,209215,228740,229281,214990,203753
Cyprus,CYP,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,238036,277058,267633,303182,328514,284323,305210,305069,315271,305591,329689,301614,288966,279794,291961
Cyprus,CYP,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,80951,112269,113385,136676,136179,122166,136533,143445,142328,143465,146916,137995,144659,130554,134107
Cyprus,CYP,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,179313,167392,153053,163827,193018,159556,163768,154693,169547,159688,181939,163038,143596,148487,157735
Cyprus,CYP,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,355151,352823,355762,338201,383759,367189,348812,366928,377787,373620,361453,344240,335557,330573,337274
Cyprus,CYP,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,218083,205208,201826,179878,216284,201988,185504,187885,203889,181185,173261,165168,152460,156513,155130
Cyprus,CYP,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,137331,148770,153838,153912,166464,163094,159969,174375,171529,182592,179300,169315,168542,163247,169659
Cyprus,CYP,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,445051,466994,479665,500227,515427,523972,537129,550172,559632,570733,584478,585842,593526,603797,613733
Cyprus,CYP,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,181551,195492,203012,212561,217780,219965,227286,234940,240012,246453,254395,254856,255851,260499,265032
Cyprus,CYP,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,263500,271502,276653,287666,297647,304007,309843,315232,319620,324280,330083,330986,337675,343298,348701
Cyprus,CYP,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,140636,124220,122794,129059,142258,137805,131597,122138,119202,124991,125663,117168,102086,99627,112927
Cyprus,CYP,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,52831,50632,49129,50802,56623,52572,50003,45578,46082,50030,52660,46894,42727,40377,42140
Cyprus,CYP,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,88273,73849,74143,78820,86020,85730,81799,77547,73513,75557,73278,70831,59768,59734,72879
Cyprus,CYP,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,180691,186331,188029,192087,195347,213257,219149,225571,226651,230005,230869,230236,240972,246349,235673
Cyprus,CYP,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,75162,76633,77145,80561,80579,85346,85914,89747,88084,89216,89801,87925,91339,93519,90906
Cyprus,CYP,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,105400,109687,111215,111327,115189,127987,133542,136495,139035,142683,142596,144641,151616,155514,146803
Cyprus,CYP,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,123724,139164,152054,161573,162875,162955,179401,195311,206504,206605,219764,231408,245720,252991,265133
Cyprus,CYP,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,53558,61384,70039,73971,74481,77868,87732,96560,102965,103510,108372,116979,119482,124519,131986
Cyprus,CYP,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,69828,77650,81613,87163,87508,84210,90474,97407,102278,100851,108927,111873,123251,125304,129019
Cyprus,CYP,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,22253,18680,15829,20509,22163,27771,24171,21457,20706,30820,36822,46282,70036,96004,98811
Cyprus,CYP,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,13253,11143,8527,9778,11760,14298,12273,10807,10081,13555,16281,19369,28399,39596,40020
Cyprus,CYP,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,8432,7059,7193,10931,10418,13376,12084,10718,10228,17187,20135,26810,42209,56644,59279
Cyprus,CYP,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,8990,6650,4891,6645,8777,8442,6454,5643,5632,7551,9169,8655,13307,18913,21936
Cyprus,CYP,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,4453,3956,2473,3070,4622,4003,3019,2648,2621,2684,2719,2227,4203,5266,5283
Cyprus,CYP,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,4368,2527,2395,3640,4167,4428,3516,3044,2915,4933,6544,6649,9455,14161,17547
Cyprus,CYP,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,9724,7136,6696,7547,7403,11858,9789,9076,8593,13376,14655,20410,31376,43106,42785
Cyprus,CYP,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,6878,4357,3556,3188,3987,5805,4480,3891,3841,5205,6236,8019,10337,16195,16168
Cyprus,CYP,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,2504,2591,3107,4460,3417,6033,5438,5273,4623,8250,8316,12440,21696,27302,26972
Cyprus,CYP,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,3560,3979,3688,6050,4920,7220,7735,6566,6191,9492,12520,16754,25143,33505,34090
Cyprus,CYP,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,1922,2496,2140,3422,2905,4361,4627,4139,3437,5558,7180,8852,13745,17977,18569
Cyprus,CYP,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,1551,1362,1503,2634,2000,2769,3093,2379,2598,3712,4973,7534,10932,14784,14583
Czech Republic,CZE,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,4728186,4749084,4796246,4753135,4709727,4762696,4807565,4905349,4976272,4896756,4853900,4887979,4913077,4964325,5015821
Czech Republic,CZE,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,2057568,2070108,2085268,2060118,2051737,2056875,2080843,2111412,2131722,2102594,2074605,2096406,2118100,2154773,2182388
Czech Republic,CZE,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,2674817,2679674,2708984,2690914,2655350,2702967,2725548,2794340,2843976,2798116,2778806,2790923,2797044,2811875,2832644
Czech Republic,CZE,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,3465760,3438337,3592388,3636148,3532296,3614887,3620096,3600526,3503295,3746019,3849143,3905495,3797808,4001246,4112973
Czech Republic,CZE,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,1528773,1502899,1572292,1582171,1499820,1567339,1560632,1553999,1496469,1591664,1618192,1689703,1654236,1751830,1824476
Czech Republic,CZE,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,1931218,1934725,2012775,2045094,2041964,2040740,2060514,2042663,2007847,2160145,2239718,2210411,2136942,2246688,2277445
Czech Republic,CZE,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,1451553,1500711,1371726,1297606,1337563,1343080,1418232,1530469,1761600,1444543,1329969,1373522,1523054,1380083,1414461
Czech Republic,CZE,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,611098,647944,571364,541811,603211,561527,607606,633423,741839,613957,585039,574415,648139,601182,597974
Czech Republic,CZE,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,853267,854816,809986,769601,724911,789266,814939,913749,1026675,833839,739162,800995,875475,781701,829965
Czech Republic,CZE,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,4539058,4568619,4642766,4582022,4554306,4572189,4576802,4684608,4692624,4607848,4528689,4501828,4510204,4542357,4499191
Czech Republic,CZE,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,2567824,2580526,2643968,2615568,2588966,2608363,2611075,2696538,2704621,2661008,2606520,2573231,2553701,2553182,2523885
Czech Republic,CZE,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,1975266,1987304,1997687,1967413,1965564,1962259,1966397,1988950,1986765,1957515,1925234,1930790,1955007,1988855,1972878
Czech Republic,CZE,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,5184414,5162048,5157254,5138524,5130422,5171223,5174989,5179883,5205305,5248399,5236138,5238991,5282878,5337984,5341662
Czech Republic,CZE,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,2298959,2289943,2281475,2278892,2272134,2280349,2281626,2263035,2258180,2278000,2267328,2276228,2307299,2349807,2356790
Czech Republic,CZE,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,2885455,2872105,2875779,2859632,2858288,2890874,2893363,2916848,2947125,2970399,2968810,2962763,2975579,2988177,2984872
Czech Republic,CZE,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,533995,531691,448681,421359,405303,372328,372599,367772,353961,341146,314168,293383,295841,277575,267083
Czech Republic,CZE,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,310359,299983,266933,250678,245390,216633,216754,208199,205494,191352,179119,163888,159204,145688,136694
Czech Republic,CZE,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,225065,229768,184050,168718,162922,153216,156242,157510,150303,148520,136565,127399,133901,134468,128350
Czech Republic,CZE,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,4033474,3995425,4058759,4069711,4047903,4090437,4067541,4066208,4049727,4046516,4000410,3950199,3930461,3918080,3894072
Czech Republic,CZE,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,1747209,1738067,1759017,1768420,1758632,1771831,1756852,1740274,1709442,1710778,1686892,1675304,1658948,1673063,1656823
Czech Republic,CZE,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,2288166,2260347,2300623,2302004,2289489,2318481,2308904,2324728,2340017,2334734,2312703,2278365,2270367,2244121,2235669
Czech Republic,CZE,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,611761,634932,639499,647454,672085,708458,734848,745903,796412,860737,921560,995408,1061858,1142329,1185849
Czech Republic,CZE,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,241391,251894,253244,257515,270384,289604,305738,314562,343243,375870,401317,437036,486840,531056,563273
Czech Republic,CZE,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,372224,381990,388230,388910,403019,422068,428218,434610,456804,484175,519542,556999,571311,609588,620853
Czech Republic,CZE,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,456228,412964,361008,385389,420695,408527,367424,274534,229033,351643,382238,351012,369801,373659,325841
Czech Republic,CZE,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,241391,219835,196207,218774,220397,223474,200783,151623,126458,175406,192723,179822,189199,195034,174402
Czech Republic,CZE,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,210638,192431,166795,168718,202938,187907,167815,122508,103149,172283,190004,171840,178535,176302,152228
Czech Republic,CZE,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,121813,113978,90613,90566,105174,98455,90754,73026,67794,82636,79123,70553,83945,72490,58651
Czech Republic,CZE,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,62037,60235,48267,50755,59287,53187,50196,40029,37685,42624,42399,34885,41434,36471,28602
Czech Republic,CZE,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,58557,53496,42866,40492,46879,46037,40947,32955,30326,39281,36861,35743,42134,35437,29837
Czech Republic,CZE,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,316166,282467,257760,280178,301217,293322,259034,188879,147956,247908,277505,252378,255163,269782,233954
Czech Republic,CZE,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,169698,151026,142446,161236,155600,162466,142154,106136,82451,124187,138375,130551,131304,140620,126616
Czech Republic,CZE,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,143445,131046,116923,120465,147536,133038,117638,82448,65912,120943,139463,122522,122653,127290,107626
Czech Republic,CZE,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,18249,15693,11552,13874,13883,16341,17636,12354,13055,20747,25610,27730,30324,31761,33562
Czech Republic,CZE,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,9656,8134,4709,6126,5510,7822,8433,5307,6196,8595,11949,14026,16460,17943,19010
Czech Republic,CZE,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,8426,7697,7005,7592,8523,8644,9230,7105,7014,11888,13680,13575,13747,13575,14614
Denmark,DNK,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,2735706,2734345,2757931,2718722,2746827,2763034,2818478,2821271,2863858,2774065,2711142,2706928,2698032,2698561,2727732
Denmark,DNK,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,1264747,1266090,1277120,1252836,1283536,1284035,1314882,1317577,1340743,1317006,1291559,1280477,1277758,1281031,1298015
Denmark,DNK,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,1471969,1469421,1480811,1465784,1470848,1478405,1504671,1504422,1522083,1457431,1419450,1426291,1420274,1417944,1429987
Denmark,DNK,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,1898580,2001540,1938826,1856887,2046386,1983859,1941932,1740724,1640990,1653343,1691752,1727020,1740230,1759462,1838491
Denmark,DNK,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,841057,910318,905478,860699,963935,961743,925677,840614,803105,806008,830472,861761,875264,894160,944955
Denmark,DNK,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,1067177,1096188,1030645,996733,1088427,1012708,1009634,893627,831057,851140,867284,865758,863526,860692,888022
Denmark,DNK,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,1321346,1339829,1497557,1625796,1409122,1519669,1730546,1833826,1858644,1694954,1664641,1683709,1653893,1673108,1707560
Denmark,DNK,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,612138,611521,710079,769242,639201,680539,811282,831391,852712,832348,817557,829749,810099,786553,794385
Denmark,DNK,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,710961,731772,786311,854552,775137,844169,919354,1007963,1010663,870087,853089,854348,843643,889051,916622
