Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Bulgaria,BGR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,85.38179779,86.24578857,86.75512695,84.10823059,85.37792206,85.98339081,85.50524902,85.45387268,84.19711304,83.04219818,83.01387787,84.26022339,84.52586365,86.52810669,86.93126678
Bulgaria,BGR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,93.54354095,94.5615921,96.39232635,87.96328735,91.18061066,92.3960495,93.27036285,93.59931946,92.10080719,91.11115265,92.42198181,95.47358704,95.17523956,101.1444321,102.6095581
Bulgaria,BGR,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,87.0539093,87.75537872,88.44297028,85.95533752,87.42494202,88.11357117,87.74806213,87.08171844,86.35405731,85.24832153,85.20834351,86.09081268,86.126297,88.91236115,89.32984161
Bulgaria,BGR,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.412760019,1.361119986,1.24198997,1.1875,1.175040007,1.158849955,1.224130034,1.236369967,1.318070054,1.330659986,1.324569941,1.301810026,1.274629951,1.268059969,1.253309965
Bulgaria,BGR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,52.33745956,49.80554962,45.41807175,45.1950798,45.42509842,47.63882065,50.59926987,54.94641876,58.64665985,62.05815887,66.3868866,67.70321655,70.55766296,74.64658356,78.98544312
Bulgaria,BGR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,37.04624939,36.59157181,36.56875992,38.05905914,38.65829086,41.10871887,41.3350296,44.44171906,44.49444962,46.63705063,50.11949921,52.00696945,55.35541153,58.8667717,63.02148056
Bulgaria,BGR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.14294052,48.16987991,48.13793182,48.09395981,47.72122955,47.65386963,47.70236969,47.66847992,47.8513298,47.75167084,47.50685883,47.36880112,47.49914169,47.38755035,47.64720154
Bulgaria,BGR,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,75.57141113,76.57698822,75.67111206,77.06443787,77.19280243,77.24661255,77.4894104,77.84649658,78.56285858,78.71820831,79.10024261,79.17851257,79.26622772,79.44683075,79.3060379
Bulgaria,BGR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,23344,21161,20789,19439,18762,17873,17378,16790,16346,15075,14885,14608,14489,14388,14596
Bulgaria,BGR,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,58714,57166,57405,57461,57609,57253,56409,54813,51700,46279,44034,42557,40885,39843,39224
Bulgaria,BGR,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,44371,43776,43439,44282,44470,44226,43711,42670,40617,36430,34831,33696,32408,31654,31107
Bulgaria,BGR,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,38,36.20000076,35.70000076,35.90000153,34.59999847,36.09999847,37,38.40000153,38.79999924,33.59999847,30.10000038,30.20000076,28.20000076,27.89999962,34
Bulgaria,BGR,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,37.29999924,33.59999847,32.70000076,32.40000153,32.79999924,33.90000153,36,39.59999847,38.20000076,33,29.39999962,31,27.89999962,25.60000038,31.79999924
Bulgaria,BGR,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,38.59999847,38.20000076,38.09999847,38.79999924,36.20000076,37.90000153,37.90000153,37.29999924,39.40000153,34.09999847,30.60000038,29.60000038,28.5,29.60000038,35.59999847
Bulgaria,BGR,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,53.5,53.5,53.90000153,50.29999924,51.20000076,51.09999847,50.09999847,49.70000076,47.40000153,53.09999847,56.5,55.79999924,57.20000076,56.09999847,52.79999924
Bulgaria,BGR,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,52.29999924,52.40000153,52.90000153,48.90000153,48.70000076,50.40000153,48.40000153,46.90000153,45,50.20000076,53.70000076,50.70000076,52.20000076,52.40000153,50.79999924
Bulgaria,BGR,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,54.5,54.40000153,54.79999924,51.5,53.20000076,51.70000076,51.70000076,52.5,49.70000076,55.5,58.70000076,59.40000153,60.59999847,58.90000153,54.20000076
Bulgaria,BGR,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,8.399999619,10.30000019,10.39999962,11.60000038,11.39999962,10.30000019,10.69999981,8.600000381,10.10000038,10.80000019,11.10000038,11.89999962,12.60000038,14,13.19999981
Bulgaria,BGR,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,10.39999962,13.89999962,14.39999962,16.39999962,15.89999962,13.10000038,13.60000038,10.39999962,13.5,14.60000038,15.10000038,16.5,17.29999924,19.20000076,17.39999962
Bulgaria,BGR,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,6.800000191,7.400000095,7.099999905,7.599999905,7.599999905,7.900000095,8,6.800000191,6.900000095,7.599999905,8,8.600000381,9.399999619,10.10000038,10.19999981
Cyprus,CYP,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,63952,63637,63717,62868,61731,61247,59710,57785,56799,55837,54806,54371,54272,54069,53129
Cyprus,CYP,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,63677,64065,63871,64711,64534,64293,64714,64853,64966,64557,63662,62894,61801,60793,58634
Cyprus,CYP,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,31.60000038,26.60000038,25.60000038,25.79999924,27.60000038,26.29999924,24.5,22.20000076,21.29999924,21.89999962,21.5,20,17.20000076,16.5,18.39999962
Cyprus,CYP,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,29.10000038,25.89999962,24.20000076,23.89999962,26,23.89999962,22,19.39999962,19.20000076,20.29999924,20.70000076,18.39999962,16.70000076,15.5,15.89999962
Cyprus,CYP,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,33.5,27.20000076,26.79999924,27.39999962,28.89999962,28.20000076,26.39999962,24.60000038,23,23.29999924,22.20000076,21.39999962,17.70000076,17.39999962,20.89999962
Cyprus,CYP,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,40.59999847,39.90000153,39.20000076,38.40000153,37.90000153,40.70000076,40.79999924,41,40.5,40.29999924,39.5,39.29999924,40.59999847,40.79999924,38.40000153
Cyprus,CYP,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,41.40000153,39.20000076,38,37.90000153,37,38.79999924,37.79999924,38.20000076,36.70000076,36.20000076,35.29999924,34.5,35.70000076,35.90000153,34.29999924
Cyprus,CYP,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,40,40.40000153,40.20000076,38.70000076,38.70000076,42.09999847,43.09999847,43.29999924,43.5,44,43.20000076,43.70000076,44.90000153,45.29999924,42.09999847
Cyprus,CYP,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,27.79999924,29.79999924,31.70000076,32.29999924,31.60000038,31.10000038,33.40000153,35.5,36.90000153,36.20000076,37.59999847,39.5,41.40000153,41.90000153,43.20000076
Cyprus,CYP,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,29.5,31.39999962,34.5,34.79999924,34.20000076,35.40000153,38.59999847,41.09999847,42.90000153,42,42.59999847,45.90000153,46.70000076,47.79999924,49.79999924
Cyprus,CYP,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,26.5,28.60000038,29.5,30.29999924,29.39999962,27.70000076,29.20000076,30.89999962,32,31.10000038,33,33.79999924,36.5,36.5,37
Cyprus,CYP,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.5019989,48.54565811,48.62438965,48.63365173,48.75022125,48.66687012,48.75397873,48.60084915,48.7526207,48.56277847,48.58044815,48.51115036,48.58675003,48.61751175,48.5723381
Cyprus,CYP,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,67.71063995,75.22290802,81.93491364,83.2178421,82.77239227,82.98119354,82.57512665,82.06654358,82.38961029,82.58097076,83.18695068,83.04078674,82.84264374,83.07769775,83.74085999
Cyprus,CYP,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,20.95277977,20.52865028,20.32455063,18.14093971,18.46751976,18.27352905,17.89743996,17.42231941,17.27556992,16.66584969,16.71825027,17.16905975,16.53363037,16.16962051,15.62938023
Cyprus,CYP,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,17.72505951,17.19454002,19.02568054,18.94185066,17.60724068,17.72706032,16.46264076,15.63024044,14.75298977,14.24050045,13.75306988,13.44153023,13.77462006,13.59541988,13.39274025
Cyprus,CYP,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,13.6032896,12.7340498,12.14739037,12.15001965,11.2507,11.2913599,11.03958035,10.67539024,10.22603035,9.913539886,9.755129814,9.726880074,9.665470123,9.546640396,9.720490456
Cyprus,CYP,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00177002,1.00237,1.001569986,1.003579974,0.995079994,0.998709977,0.997009993,0.992510021,0.988629997,0.988839984,1.000180006,0.992209971,0.997699976,1.002269983,1.008520007
Cyprus,CYP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.011980057,1.005839944,1.011540055,1.010329962,1.011489987,1.009080052,1.007419944,1.006119967,1.000650048,1.001860023,1.006170034,1.004349947,1.008550048,1.003299952,1.004459977
Cyprus,CYP,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,96.81929779,96.76741791,97.85231781,97.78993225,97.49887085,100.7912598,102.22995,102.0790863,102.7495422,104.759697,101.6337738,100.7948608,100.0569229,99.87841034,99.58708191
Cyprus,CYP,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,95.51143646,95.28582764,96.13101196,96.31867981,95.95348358,99.43538666,99.22205353,98.93753052,98.41310883,98.44579315,99.11940765,98.67072296,98.08757782,97.70887756,97.58036804
Cyprus,CYP,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,96.64866638,96.53871155,97.6989212,97.4412384,97.98074341,100.921257,102.5366898,102.8499222,103.93116,105.9424591,101.6154022,101.5857468,100.287529,99.65206909,98.74593353
Cyprus,CYP,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,95.13733673,94.6724472,95.76493835,95.97779083,96.2742691,99.2609787,99.21543884,99.14357758,98.98082733,99.02851105,98.82850647,98.7648468,97.74646759,96.90807343,96.28478241
Cyprus,CYP,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.022590041,1.009570003,1.021559954,1.016939998,1.027430058,1.019070029,1.017050028,1.018440008,1.011139989,1.01315999,1.011899948,1.014950037,1.018329978,1.004269958,1.000769973
Cyprus,CYP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,94.44010925,93.90014648,97.98078156,99.27568054,99.07656097,97.47888947,97.43488312,98.69371796,98.8857193,99.04686737,91.9940033,93.532547,96.18628693,98.5265274,99.45568848
Cyprus,CYP,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,89.43890381,89.3730011,93.13152313,94.34654236,94.56854248,95.28755188,95.12993622,96.30040741,96.70050812,96.45937347,89.65071106,90.62310791,92.96659851,93.9899826,95.50685883
Cyprus,CYP,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,92.35353088,93.00998688,95.91295624,97.62220764,96.43119812,95.65434265,95.80177307,96.90666962,97.79634094,97.75993347,90.91240692,92.15454865,94.45481873,98.10749054,99.37944031
Cyprus,CYP,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,86.71823883,87.29244232,90.30063629,91.35134888,91.53549957,92.97489929,93.03986359,93.95475006,94.94698334,94.64524841,88.05358124,88.79138947,90.75,92.39527893,93.9569931
Cyprus,CYP,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.314429998,1.365049958,1.258669972,1.033710003,0.980250001,1.132339954,1.047770023,0.993799984,0.958239973,0.871909976,0.89696002,1.032480001,1.179049969,1.290599942,1.419370055
Cyprus,CYP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.20189095,24.92528915,28.03539085,32.50782013,35.49475861,35.33074188,34.20441818,36.06190872,41.71081924,48.46207809,45.62976074,47.2988205,49.71834946,53.69161987,62.59883118
Cyprus,CYP,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,16.89092064,18.25967026,22.27375984,31.44766045,36.20994186,31.20162964,32.64488983,36.28688812,43.52870941,55.58179855,50.87154007,45.81108856,42.1680603,41.60205078,44.10309982
Cyprus,CYP,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.37575912,49.11418152,49.00188828,48.92676926,49.21126938,49.19353867,49.18719101,49.27914047,49.17649078,49.09614944,49.14862823,49.06985855,49.2580986,48.83620834,48.92554092
Cyprus,CYP,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,57.27408981,57.00656128,58.63446045,59.78219986,59.5885582,60.46715927,61.07130814,62.0082283,62.99385834,63.83599854,64.17407227,64.10455322,64.74819946,65.02826691,65.71617889
Cyprus,CYP,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3608,3701,3349,3319,3506,3455,3627,3697,3850,3921,3985,4045,3940,3977,3967
Cyprus,CYP,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,4681,5031,5258,5326,5736,5694,5862,6075,6353,6512,6526,6466,6394,6368,6032
Cyprus,CYP,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE,2681,2868,3083,3184,3418,3443,3580,3767,4002,4157,4188,4145,4140,4141,3964
Cyprus,CYP,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,40.40000153,35.59999847,30.89999962,32.40000153,39.59999847,30.39999962,26.70000076,26.29999924,27.20000076,24.5,24.89999962,18.70000076,19,19.70000076,22.20000076
Cyprus,CYP,"Unemployment with primary education, female (% of female unemployment)",SL.UEM.PRIM.FE.ZS,33.59999847,35.5,29,31.39999962,39.29999924,28,24.60000038,24.5,26,19.79999924,16.70000076,11.5,14.80000019,13.30000019,13.19999981
Cyprus,CYP,"Unemployment with primary education, male (% of male unemployment)",SL.UEM.PRIM.MA.ZS,51.79999924,35.79999924,33.29999924,33.29999924,40,33.09999847,29.10000038,28.39999962,28.5,28.70000076,32.5,24.79999924,22.39999962,25,29.60000038
Cyprus,CYP,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,43.70000076,38.20000076,42.29999924,36.79999924,33.40000153,42.70000076,40.5,42.29999924,41.5,43.40000153,39.79999924,44.09999847,44.79999924,44.90000153,43.29999924
Cyprus,CYP,"Unemployment with secondary education, female (% of female unemployment)",SL.UEM.SECO.FE.ZS,51.90000153,39.09999847,41.70000076,32.59999847,33.90000153,40.59999847,36.5,36,38.09999847,38.40000153,38.29999924,41.40000153,36.40000153,40.90000153,40.40000153
Cyprus,CYP,"Unemployment with secondary education, male (% of male unemployment)",SL.UEM.SECO.MA.ZS,29.70000076,36.70000076,43.20000076,40.79999924,32.79999924,45.09999847,45,49.20000076,45.20000076,48,41.29999924,46.40000153,51.40000153,48.20000076,45.5
Cyprus,CYP,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,16,21.29999924,23.29999924,29.5,22.20000076,26,32,30.60000038,29.89999962,30.79999924,34,36.20000076,35.90000153,34.90000153,34.5
Cyprus,CYP,"Unemployment with tertiary education, female (% of female unemployment)",SL.UEM.TERT.FE.ZS,14.5,22.39999962,25.10000038,35,24.70000076,30.5,37.70000076,38.29999924,34.09999847,41,44.09999847,45.70000076,48.40000153,45.40000153,46.40000153
Cyprus,CYP,"Unemployment with tertiary education, male (% of male unemployment)",SL.UEM.TERT.MA.ZS,18.39999962,19.29999924,20.89999962,24.10000038,19.20000076,20.70000076,25.60000038,22.20000076,25.39999962,21.60000038,24.70000076,28.10000038,25.89999962,26.10000038,24.60000038
Czech Republic,CZE,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,644956,630680,603843,566581,534366,502831,473269,462820,459899,460486,463357,468273,477413,491828,510613
Czech Republic,CZE,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,957763,1004130,998608,1000493,982208,975284,966280,937026,903691,868328,836847,805253,777216,801314,781392
Czech Republic,CZE,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,10.30000019,10.30000019,8.699999809,8.199999809,7.900000095,7.199999809,7.199999809,7.099999905,6.800000191,6.5,6,5.599999905,5.599999905,5.199999809,5
Czech Republic,CZE,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,13.5,13.10000038,11.69999981,11,10.80000019,9.5,9.5,9.199999809,9.100000381,8.399999619,7.900000095,7.199999809,6.900000095,6.199999809,5.800000191
Czech Republic,CZE,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,7.800000191,8,6.400000095,5.900000095,5.699999809,5.300000191,5.400000095,5.400000095,5.099999905,5,4.599999905,4.300000191,4.5,4.5,4.300000191
Czech Republic,CZE,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,77.80000305,77.40000153,78.69999695,79.19999695,78.90000153,79.09999847,78.59999847,78.5,77.80000305,77.09999847,76.40000153,75.40000153,74.40000153,73.40000153,72.90000153
Czech Republic,CZE,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,76,75.90000153,77.09999847,77.59999847,77.40000153,77.69999695,77,76.90000153,75.69999695,75.09999847,74.40000153,73.59999847,71.90000153,71.19999695,70.30000305
Czech Republic,CZE,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,79.30000305,78.69999695,80,80.5,80.09999847,80.19999695,79.80000305,79.69999695,79.40000153,78.59999847,77.90000153,76.90000153,76.30000305,75.09999847,74.90000153
Czech Republic,CZE,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,11.80000019,12.30000019,12.39999962,12.60000038,13.10000038,13.69999981,14.19999981,14.39999962,15.30000019,16.39999962,17.60000038,19,20.10000038,21.39999962,22.20000076
Czech Republic,CZE,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,10.5,11,11.10000038,11.30000019,11.89999962,12.69999981,13.39999962,13.89999962,15.19999981,16.5,17.70000076,19.20000076,21.10000038,22.60000038,23.89999962
Czech Republic,CZE,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,12.89999962,13.30000019,13.5,13.60000038,14.10000038,14.60000038,14.80000019,14.89999962,15.5,16.29999924,17.5,18.79999924,19.20000076,20.39999962,20.79999924
